repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
18614,40,0,3,12,24,0
518,0,0,0,0,0,0
41196,117,18,72,96,114,102
32347,0,0,0,0,4,4
2697,0,0,0,0,0,0
13648,3,0,11,6,3,2
16632,16,0,0,3,0,0
40198,4,0,2,2,14,10
4369,0,0,0,0,0,0
12842,68,0,40,520,30,30
12136,208,22,220,484,308,242
13242,5,0,2,4,6,10
4744,0,0,0,0,0,0
22655,81,0,0,10,0,0
14439,0,0,4,13,3,0
33285,0,0,0,0,2,4
36876,17,0,1,1,1,0
2927,0,0,0,0,0,0
5933,0,0,0,0,0,0
28632,1,0,2,1,0,0
45685,0,0,0,0,0,0
8104,0,0,0,0,0,0
5867,0,0,0,0,0,0
26889,39,0,55,70,200,280
18538,2,0,0,0,2,0
14555,32,0,5,30,0,0
25523,16,0,30,57,57,51
40397,0,0,0,0,0,0
40321,3,0,2,0,2,16
44909,16,0,0,0,0,0
4328,0,0,0,0,0,0
712,0,0,0,0,0,0
40391,10,0,1,1,5,7
23969,8,0,4,5,2,2
6506,0,0,0,0,0,0
10941,19,0,18,45,12,39
7470,0,0,0,0,0,0
32032,0,0,0,0,0,0
5536,0,0,0,0,0,0
6571,0,0,0,0,0,0
22244,35,0,0,0,0,0
14692,146,0,96,96,168,168
29559,626,0,722,589,1558,2071
31038,27,0,16,48,64,6
47510,0,0,0,0,0,0
17890,51,0,20,20,4,0
48117,21,0,2,4,40,0
49664,0,0,0,4,0,0
22344,2,0,0,2,1,1
42704,1235,0,481,1036,2590,481
8456,0,0,0,0,0,0
45414,26,0,8,4,12,2
26791,130,0,15,80,10,30
15647,17,0,7,27,20,36
12904,3,0,0,0,0,0
17518,0,0,1,0,0,0
32632,265,0,81,378,0,0
9398,0,0,0,0,0,0
10127,0,0,0,3,3,0
10750,0,0,12,6,18,12
14364,0,0,4,1,0,0
30814,0,0,0,0,1,0
47739,49,0,2,4,2,4
33129,15,0,1,1,3,0
1087,0,0,0,0,0,0
43316,7,0,0,0,3,2
13911,287,0,30,345,195,60
20389,6,0,1,2,4,0
8883,0,0,0,0,0,0
47656,18,0,14,46,8,2
12056,0,0,1,1,0,0
36093,28,0,3,41,7,20
271,0,0,0,0,0,0
15437,4,0,2,3,4,1
36456,0,0,0,0,0,0
12566,4,0,0,0,0,0
15218,132,0,528,2046,528,786
10639,6,0,12,39,2,2
19540,0,0,0,0,0,0
3583,0,0,0,0,0,0
33031,0,0,0,0,150,150
47663,7,0,5,0,20,25
32261,83,0,58,112,26,44
33066,118,0,22,12,24,14
9535,0,0,0,0,0,0
4097,0,0,0,0,0,0
23478,61,0,0,0,0,0
2991,0,0,0,0,0,0
9860,0,0,0,0,0,0
1187,0,0,0,0,0,0
44152,2,0,0,0,1,0
49865,0,0,3,0,0,0
32612,2,0,7,10,22,6
45255,4,0,0,0,3,0
1724,0,0,0,0,0,0
46156,1,0,0,0,2,0
46737,0,0,0,0,0,0
2059,0,0,0,0,0,0
15982,27,0,9,27,27,36
37438,5,0,0,0,20,32
3425,0,0,0,0,0,0
16261,27,0,3,3,15,12
40046,39,0,2,4,2,22
3988,0,0,0,0,0,0
8787,0,0,0,0,0,0
19871,1,0,6,30,0,4
36023,0,0,2,0,0,0
13343,0,0,0,8,0,4
10839,0,0,3,4,0,0
38782,4,0,0,0,0,0
5716,0,0,0,0,0,0
46774,7,0,32,48,0,0
2433,0,0,0,0,0,0
15865,7,0,2,0,0,0
29923,11,0,4,4,2,0
42157,0,0,0,0,0,0
19890,1,0,1,1,0,0
2601,0,0,0,0,0,0
6184,0,0,0,0,0,0
43801,0,0,0,0,0,0
38518,257,0,36,28,24,0
42106,0,0,4,18,0,4
4218,0,0,0,0,0,0
10358,244,0,0,0,0,0
20630,38,0,34,102,68,0
26506,0,0,1,0,1,2
18024,51,0,8,8,12,24
3044,0,0,0,0,0,0
45132,15,0,4,9,5,6
30846,0,0,30,60,0,0
20590,0,0,0,0,0,0
4029,0,0,0,0,0,0
2245,0,0,0,0,0,0
21817,9,0,24,204,24,72
14178,2,0,27,81,0,0
5442,0,0,0,0,0,0
25831,24,0,18,24,3,9
35183,55,0,0,0,0,0
47902,0,0,9,42,0,0
12527,36,0,0,0,0,0
10777,100,0,18,33,30,24
37523,10,0,0,1,81,79
6863,0,0,0,0,0,0
23269,0,0,2,1,0,0
47240,0,0,0,0,0,0
11096,75,0,0,21,273,84
959,0,0,0,0,0,0
25209,0,0,0,0,0,0
27666,24,0,0,0,1,0
120,0,0,0,0,0,0
20809,132,0,21,42,126,231
32460,0,0,0,0,0,0
44899,0,0,1,1,1,0
15911,12,0,4,3,2,0
21424,2,0,0,0,1,1
27715,0,0,0,0,0,0
18721,69,0,32,124,0,0
42554,0,0,3,1,2,1
29966,13,0,0,6,4,2
26856,4,0,18,27,6,6
3898,0,0,0,0,0,0
2650,0,0,0,0,0,0
16133,195,3,57,162,108,39
24467,26,0,44,198,0,0
12476,110,0,18,24,6,0
14246,3,0,16,108,0,0
1079,0,0,0,0,0,0
43915,0,0,0,0,0,0
51,0,0,0,0,0,0
6117,0,0,0,0,0,0
41288,27,0,20,44,12,8
1433,0,0,0,0,0,0
44663,5,0,2,3,3,2
4843,0,0,0,0,0,0
26092,0,0,3,0,6,9
34503,31,0,3,9,4,13
17966,0,0,15,15,9,6
41973,0,0,3,10,0,0
46010,0,0,0,0,1,0
10299,149,0,0,192,0,0
19861,2,0,0,0,0,0
25607,257,1900,0,0,0,0
31927,0,0,0,0,0,0
37552,3,0,1,3,0,0
24127,880,85,17,17,1292,799
9289,0,0,0,0,0,0
46963,1,0,0,3,0,0
13160,43,0,126,560,105,161
47337,53,4,8,24,32,56
5679,0,0,0,0,0,0
35471,14,0,0,0,1,2
29073,5,0,0,1,2,2
34340,13,0,16,12,0,0
21511,0,10,0,0,0,5
10624,2,0,4,6,0,0
9107,0,0,0,0,0,0
42860,0,0,0,0,0,0
2416,0,0,0,0,0,0
8695,0,0,0,0,0,0
9444,0,0,0,0,0,0
31869,1,0,126,462,0,0
9731,0,0,0,0,0,0
4429,0,0,0,0,0,0
14990,11,0,20,36,4,14
10869,0,0,2,2,0,0
6555,0,0,0,0,0,0
27479,17,0,2,4,4,4
23377,375,0,0,0,0,0
15342,2,0,0,0,0,0
27567,2,0,0,0,1,1
16185,8,0,28,56,42,168
22251,6,0,28,66,6,4
22748,30,0,7,28,28,14
12760,0,0,6,2,0,0
29358,35,0,27,15,96,57
18705,55,0,32,108,40,40
3109,0,0,0,0,0,0
7344,0,0,0,0,0,0
32742,140,0,0,210,0,90
43342,4,0,0,0,0,0
12642,281,0,1220,0,860,320
22739,0,0,0,0,0,0
34179,0,0,0,0,0,0
46550,19,0,100,170,45,70
39287,1,0,0,1,0,0
13256,75,0,69,99,162,201
4639,0,0,0,0,0,0
23661,0,0,0,0,28,26
5284,0,0,0,0,0,0
20639,5,0,2,6,2,5
44630,77,0,12,8,16,48
29049,0,0,0,0,0,0
11633,0,0,2,6,0,0
21058,0,0,77,0,22,11
26427,305,0,42,189,0,0
19002,0,0,0,0,9,0
10399,0,0,0,0,0,0
42216,95,0,0,4,0,0
4893,0,0,0,0,0,0
28784,1,0,0,4,0,0
33732,19,0,8,4,42,40
13867,13,0,49,238,21,56
6204,0,0,0,0,0,0
44055,31,0,0,0,0,0
12399,12,0,4,29,12,24
48951,40,0,20,234,4,2
30157,21,0,8,28,0,0
21865,7,0,0,0,0,0
41647,136,0,140,205,25,135
9144,0,0,0,0,0,0
2970,0,0,0,0,0,0
5038,0,0,0,0,0,0
20053,17,0,0,0,36,36
31953,0,0,0,0,0,0
19163,0,0,3,12,3,0
18559,1369,98,539,1372,1421,245
24728,2,0,4,8,0,0
31297,5,0,9,40,2,1
27566,0,0,8,2,0,0
14604,113,0,1056,4884,33,165
45580,34,0,16,28,44,24
34138,2,0,0,0,1,0
17959,56,0,44,56,12,0
41989,0,0,0,0,0,0
34845,100,0,30,96,15,3
37491,2,0,8,4,0,0
44380,48,0,20,22,34,26
22750,75,0,27,36,42,42
1449,0,0,0,0,0,0
2057,0,0,0,0,0,0
19742,16,0,6,3,9,39
6763,0,0,0,0,0,0
11017,15,0,30,246,3,3
17452,284,0,0,0,0,0
17919,0,0,12,88,12,0
28813,0,0,0,0,0,0
17374,0,0,0,0,0,0
7090,0,0,0,0,0,0
4288,0,0,0,0,0,0
39149,0,0,0,0,0,0
28370,0,0,5,14,0,0
19158,23,0,48,1296,12,0
2515,0,0,0,0,0,0
8572,0,0,0,0,0,0
16336,4,0,9,36,9,12
28538,0,0,0,0,0,0
26959,25,0,6,16,10,0
4419,0,0,0,0,0,0
36506,1,0,6,14,0,0
1020,0,0,0,0,0,0
831,0,0,0,0,0,0
28129,2,0,1,0,0,1
12870,4,0,35,45,0,0
9495,0,0,0,0,0,0
46822,0,0,12,6,0,0
11414,88,0,27,81,9,9
19714,0,0,0,0,0,0
4807,0,0,0,0,0,0
11764,2,0,4,12,0,0
33913,17,0,78,288,12,30
38001,9,0,0,0,2,2
25872,12,0,5,34,4,8
32978,11,0,8,16,0,0
39724,15,0,25,45,0,0
17554,4,0,0,2,3,2
16936,4,0,22,32,10,4
15663,58,0,60,195,225,300
48578,27,0,4,11,8,7
40061,3,0,1,4,1,0
3941,0,0,0,0,0,0
1441,0,0,0,0,0,0
2613,0,0,0,0,0,0
25324,0,0,90,216,0,48
28489,0,0,1,0,0,0
26238,52,0,8,26,10,6
42007,0,0,2,3,0,0
24832,0,0,1,3,0,0
45679,56,0,180,54,243,252
18597,17,0,40,88,28,20
765,0,0,0,0,0,0
34075,4,0,0,0,3,2
34565,3,0,2,0,4,2
10503,3,0,2,10,4,4
3246,0,0,0,0,0,0
42881,0,0,0,0,0,0
29530,4,0,0,0,8,0
16304,209,196,1400,1456,1400,2128
9140,0,0,0,0,0,0
21661,42,0,0,0,50,40
40959,0,0,0,0,2,0
24484,0,0,2,0,0,0
22376,0,0,0,0,0,0
3356,0,0,0,0,0,0
18679,0,0,1,4,0,0
4703,0,0,0,0,0,0
12441,48,0,96,320,48,156
42790,7,0,3,4,2,2
35602,53,0,0,0,1,1
18672,2,0,8,20,2,8
44756,12,0,32,24,0,0
4778,0,0,0,0,0,0
10768,262,0,54,774,0,18
38850,17,0,0,0,4,0
41471,12,0,18,42,4,30
7949,0,0,0,0,0,0
4428,0,0,0,0,0,0
31630,2,0,0,0,1,0
19781,17,0,0,0,0,0
14045,2,0,30,78,8,30
45430,0,0,2,0,0,0
7751,0,0,0,0,0,0
21920,0,0,0,0,0,0
40750,0,0,0,0,0,0
25543,0,0,0,0,0,0
7132,0,0,0,0,0,0
23516,0,0,0,0,1,0
2855,0,0,0,0,0,0
20451,3,0,0,6,0,0
39516,54,0,8,4,96,36
10862,1,0,0,0,0,0
49497,18,0,1,4,0,0
2869,0,0,0,0,0,0
29782,0,0,0,0,9,3
2935,0,0,0,0,0,0
10238,19,0,12,34,8,22
24355,18,0,26,78,8,10
31016,12,0,16,12,4,0
33907,0,0,0,0,1,0
37820,14,0,2,2,38,12
15665,6,0,11,77,22,0
18480,0,0,0,6,0,0
27196,157,0,144,336,114,276
37286,2,44,0,0,154,220
6029,0,0,0,0,0,0
737,0,0,0,0,0,0
18781,7,0,0,3,3,9
8042,0,0,0,0,0,0
6899,0,0,0,0,0,0
20635,11,0,0,42,0,0
33393,0,0,0,1,1,0
43628,0,0,0,0,0,0
8793,0,0,0,0,0,0
41051,64,0,8,18,20,0
556,0,0,0,0,0,0
31265,0,0,0,0,0,0
2640,0,0,0,0,0,0
34775,12,0,2,3,1,2
7906,0,0,0,0,0,0
39067,9,0,2,5,2,1
12708,159,0,0,9,0,0
27626,226,0,36,72,720,432
20632,90,0,0,22,0,0
28222,0,0,0,0,0,0
8740,0,0,0,0,0,0
25327,0,0,5,6,0,0
47353,153,0,0,12,0,0
49042,0,0,0,0,0,0
8502,0,0,0,0,0,0
22240,1,0,0,3,0,10
26314,189,0,0,0,0,0
18867,123,0,64,92,12,40
14901,48,0,6,3,54,6
28863,7,0,2,0,1,0
15664,10,0,2,6,6,4
34195,15,0,6,27,6,3
3457,0,0,0,0,0,0
7927,0,0,0,0,0,0
16860,19,0,30,87,30,21
4845,0,0,0,0,0,0
2951,0,0,0,0,0,0
4955,0,0,0,0,0,0
4255,0,0,0,0,0,0
28401,0,0,0,0,0,0
49950,180,0,352,330,506,242
8596,0,0,0,0,0,0
12462,0,0,1,1,0,0
11958,19,0,0,0,6,6
2654,0,0,0,0,0,0
48714,13,0,112,217,0,0
25965,8,0,6,21,9,60
36420,0,0,2,0,0,0
18903,370,0,0,0,0,46
11408,0,0,9,12,0,0
14478,8,0,2,6,1,3
12032,27,0,10,30,20,22
17219,0,0,0,0,0,0
15706,0,0,10,20,0,5
8215,0,0,0,0,0,0
3835,0,0,0,0,0,0
15022,34,0,0,0,0,0
34450,18,0,3,9,0,3
8607,0,0,0,0,0,0
15519,0,0,0,1,0,0
12923,69,0,0,0,150,75
23803,100,0,36,99,36,0
49360,21,2,4,9,20,4
35129,8,0,3,13,6,0
47313,48,0,10,42,4,22
33212,31,0,0,0,0,0
6139,0,0,0,0,0,0
36409,5,0,1,2,0,0
28616,44,0,22,70,74,70
2524,0,0,0,0,0,0
7050,0,0,0,0,0,0
39676,75,0,6,0,6,0
12128,1,0,3,8,1,0
42181,0,0,1,0,1,0
20798,198,0,0,0,0,0
44115,0,0,2,0,2,2
17880,1143,90,810,150,150,150
4985,0,0,0,0,0,0
23823,49,0,144,640,272,224
17874,7,0,4,4,0,0
30525,3,0,3,6,2,1
4189,0,0,0,0,0,0
39605,124,0,33,66,176,22
2467,0,0,0,0,0,0
5929,0,0,0,0,0,0
234,0,0,0,0,0,0
47017,6,0,1,2,1,2
43908,0,0,0,0,0,0
13155,25,0,40,472,0,8
1168,0,0,0,0,0,0
2253,0,0,0,0,0,0
13946,0,0,7,13,0,0
42519,0,0,0,0,0,0
14742,2,0,1,3,1,1
25214,5,0,6,6,6,3
33550,12,0,3,1,3,3
10375,33,0,30,153,6,6
3847,0,0,0,0,0,0
4882,0,0,0,0,0,0
47382,56,0,18,66,66,180
33910,1,0,0,0,0,0
26682,6,0,4,2,1,2
37712,0,0,0,0,0,0
12065,0,0,3,6,0,0
40607,8,0,0,9,0,0
942,0,0,0,0,0,0
28811,9,0,3,0,0,0
40978,2,0,2,2,2,0
5653,0,0,0,0,0,0
10347,3,0,18,24,4,0
20935,0,0,3,10,1,2
17085,45,0,6,35,15,9
855,0,0,0,0,0,0
12859,9,0,0,0,0,0
19575,39,0,20,40,55,0
29429,0,0,0,0,0,0
10223,163,7,287,1190,0,28
19516,0,0,10,14,0,0
2844,0,0,0,0,0,0
33959,17,0,20,28,16,24
469,0,0,0,0,0,0
2730,0,0,0,0,0,0
25257,0,0,0,0,0,0
18689,45,0,18,54,3,3
43684,0,0,0,0,0,0
39285,2,0,1,3,0,0
17390,0,0,2,1,0,0
39735,0,0,0,0,0,0
48712,192,0,182,208,0,0
34998,36,0,28,126,0,0
4276,0,0,0,0,0,0
9658,0,0,0,0,0,0
9395,0,0,0,0,0,0
8824,0,0,0,0,0,0
8284,0,0,0,0,0,0
16642,24,0,26,338,6,2
956,0,0,0,0,0,0
14784,31,0,6,9,3,2
10188,0,0,1,2,0,0
12779,0,0,3,7,0,0
22060,0,0,3,12,0,0
45557,44,0,30,66,0,0
32693,1,0,0,0,0,0
297,0,0,0,0,0,0
28508,4,0,0,0,2,0
90,0,0,0,0,0,0
1047,0,0,0,0,0,0
3423,0,0,0,0,0,0
2633,0,0,0,0,0,0
33480,100,0,0,0,0,0
20885,12,0,2,6,4,2
3689,0,0,0,0,0,0
46848,219,0,0,0,10,0
11706,275,0,68,306,68,170
3546,0,0,0,0,0,0
7396,0,0,0,0,0,0
11599,8,0,3,5,1,1
2522,0,0,0,0,0,0
43753,7,0,0,0,18,12
5634,0,0,0,0,0,0
27604,0,0,0,0,0,0
32795,0,0,1,0,0,0
26347,0,0,1,1,0,0
2756,0,0,0,0,0,0
33996,140,0,28,8,50,0
15290,43,0,10,5,75,75
8188,0,0,0,0,0,0
47015,2,0,0,0,0,0
4571,0,0,0,0,0,0
54,0,0,0,0,0,0
49378,1140,37,0,148,555,37
6772,0,0,0,0,0,0
3922,0,0,0,0,0,0
39830,68,9,0,0,0,0
29127,14,0,7,7,0,0
35294,142,0,63,75,222,24
15828,0,0,3,2,0,0
27813,4,0,28,84,0,0
35662,0,0,10,35,10,15
1391,0,0,0,0,0,0
23920,120,25,70,45,0,0
37596,1,0,0,0,2,2
19284,17,0,2,4,4,0
13724,0,0,2,4,0,0
11199,9,0,51,87,15,24
18311,80,0,6,12,18,93
42283,1,0,2,6,0,0
10108,3,0,6,10,7,16
7426,0,0,0,0,0,0
46971,817,231,1617,3960,363,891
16399,17,0,7,16,7,1
16149,23,0,4,4,5,3
24698,16,0,0,0,4,8
4643,0,0,0,0,0,0
17367,2940,0,0,0,0,0
5509,0,0,0,0,0,0
6440,0,0,0,0,0,0
4384,0,0,0,0,0,0
14712,0,0,15,45,0,0
2265,0,0,0,0,0,0
8221,0,0,0,0,0,0
9572,0,0,0,0,0,0
32920,495,0,324,828,1128,972
15708,85,0,0,0,75,800
33632,10,0,0,6,0,0
21682,0,0,5,10,0,0
45179,3,0,0,0,1,1
10962,5,0,0,0,0,0
26034,8,0,26,120,2,10
27314,0,0,0,0,0,0
15687,3,0,18,36,9,18
34237,0,0,1,2,0,0
12656,100,0,51,447,6,3
15569,2,0,4,2,1,1
28560,3,0,0,3,12,0
29015,0,0,1,1,0,0
42133,2,0,0,0,0,0
26336,10,0,2,0,0,0
42925,14,8,4,18,12,0
28987,89,0,42,135,45,93
7416,0,0,0,0,0,0
26986,25,0,4,8,16,4
48239,0,0,0,0,0,0
22742,37,22,55,275,154,550
28226,6,0,90,9,27,18
19292,0,0,0,0,0,0
39073,1,0,0,0,0,0
28147,0,0,0,0,0,0
7640,0,0,0,0,0,0
48408,0,0,0,0,0,0
34686,0,0,0,0,0,0
10895,0,0,12,9,0,0
5518,0,0,0,0,0,0
12697,23,0,28,28,8,8
21247,50,0,574,2665,492,2542
14924,17,0,5,13,13,11
21650,99,0,27,96,39,48
19580,145,7,287,336,140,14
31907,195,96,112,208,192,480
3300,0,0,0,0,0,0
28265,0,0,0,4,0,2
15404,11,0,6,18,6,6
32910,8,0,2,2,16,20
13600,1,0,14,18,2,2
7878,0,0,0,0,0,0
9913,0,0,0,0,0,0
1466,0,0,0,0,0,0
45424,0,0,0,0,0,0
35592,0,0,0,0,0,0
13925,94,0,72,126,36,27
31865,0,0,1,0,1,0
11574,50,0,10,30,14,0
26756,1,0,0,0,2,1
10899,0,8,0,12,0,0
28103,0,0,0,0,1,0
34926,0,0,1,1,0,0
39234,0,0,1,0,2,0
46949,16,0,5,34,0,0
45910,0,0,0,0,0,0
4851,0,0,0,0,0,0
7856,0,0,0,0,0,0
7034,0,0,0,0,0,0
1365,0,0,0,0,0,0
41118,1,0,2,2,0,0
13218,2,0,4,7,1,0
27606,12,0,2,5,0,0
33859,0,0,0,0,0,0
5274,0,0,0,0,0,0
11901,7,0,42,91,0,0
14143,435,0,90,210,0,0
3883,0,0,0,0,0,0
31571,16,0,0,0,1,3
27734,25,0,3,6,3,0
2514,0,0,0,0,0,0
36754,9,0,0,0,0,0
1369,0,0,0,0,0,0
37043,24,0,4,9,0,0
30991,1,0,27,15,0,0
46147,283,0,234,104,598,39
21200,0,0,0,0,0,0
3445,0,0,0,0,0,0
33101,0,0,0,0,0,0
44973,23,0,112,119,21,63
19768,2,0,4,2,4,0
9355,0,0,0,0,0,0
34073,0,0,1,1,0,0
13577,47,0,8,30,26,16
26374,0,0,3,24,0,0
17385,16,0,3,9,0,0
13778,13,0,3,6,3,0
2917,0,0,0,0,0,0
12676,35,0,0,16,0,0
24899,640,0,208,104,0,0
11896,9,2,10,20,6,8
27208,23,0,4,8,16,8
30659,216,0,72,9,0,0
28857,46,0,6,6,30,6
5465,0,0,0,0,0,0
1281,0,0,0,0,0,0
560,0,0,0,0,0,0
21979,11,0,20,90,10,50
10155,0,0,0,5,0,0
43665,109,0,0,0,0,0
19869,0,0,3,2,0,0
7432,0,0,0,0,0,0
43717,0,0,2,0,1,0
44542,423,0,243,324,324,432
5564,0,0,0,0,0,0
6019,0,0,0,0,0,0
19503,38,0,12,12,12,4
6165,0,0,0,0,0,0
12834,50,0,52,308,48,20
12350,9,0,20,48,24,30
20583,8,0,3,15,24,12
33670,22,0,2,4,6,2
4191,0,0,0,0,0,0
15133,336,13,39,156,91,13
15037,106,0,0,52,0,0
40438,0,0,1,0,0,0
42820,34,0,44,200,48,52
10235,49,0,24,30,174,198
34874,0,0,0,0,0,0
8170,0,0,0,0,0,0
30188,97,34,221,544,0,0
39506,0,0,0,1,0,0
6906,0,0,0,0,0,0
2001,0,0,0,0,0,0
1556,0,0,0,0,0,0
49846,12,0,1,1,2,1
7173,0,0,0,0,0,0
46406,8,0,12,42,21,48
23097,1,0,0,0,0,0
980,0,0,0,0,0,0
8772,0,0,0,0,0,0
15765,33,0,6,36,6,21
37883,29,0,2,3,3,8
3741,0,0,0,0,0,0
32419,25,0,6,10,0,60
24563,6,0,0,0,0,0
1367,0,0,0,0,0,0
8190,0,0,0,0,0,0
17152,8,0,2,0,12,12
46190,0,0,0,7,0,0
42131,0,0,0,0,0,0
14869,55,0,7,7,11,25
7998,0,0,0,0,0,0
13828,6,0,7,26,2,1
38854,227,10,20,80,440,160
40554,0,0,0,0,0,0
623,0,0,0,0,0,0
1598,0,0,0,0,0,0
7260,0,0,0,0,0,0
4810,0,0,0,0,0,0
43457,6,6,2,0,22,6
26231,121,0,0,0,0,0
11360,11,0,12,44,0,0
31556,0,0,1,2,1,0
18289,22,0,3,9,9,0
20049,41,0,8,18,8,20
21969,0,0,0,0,0,0
27249,0,0,0,0,0,0
829,0,0,0,0,0,0
5457,0,0,0,0,0,0
7447,0,0,0,0,0,0
4645,0,0,0,0,0,0
25972,19,0,18,24,0,3
14947,29,0,0,91,117,273
37577,0,0,2,0,0,0
42962,0,0,0,0,0,0
24776,31,0,0,0,72,60
49275,28,2,8,13,21,56
23438,19,0,5,18,8,12
13539,20,0,54,204,39,90
25461,5,0,4,8,0,0
28659,2,0,2,4,0,0
5951,0,0,0,0,0,0
24887,11,0,72,54,0,0
45228,26,0,2,4,6,6
13246,0,0,3,0,1,0
4047,0,0,0,0,0,0
1717,0,0,0,0,0,0
9314,0,0,0,0,0,0
41146,85,0,34,70,30,28
11346,8,0,0,0,0,0
5878,0,0,0,0,0,0
46454,44,0,9,27,144,105
24227,0,0,3,6,0,0
5676,0,0,0,0,0,0
33447,3,0,5,0,10,0
4956,0,0,0,0,0,0
7564,0,0,0,0,0,0
38539,19,0,0,7,28,35
26740,7,0,5,6,1,1
42561,1,0,0,0,0,0
39133,0,0,3,4,0,0
48233,0,0,0,0,2,2
2427,0,0,0,0,0,0
36438,15,0,0,0,6,0
6911,0,0,0,0,0,0
47388,2,0,0,0,0,0
3329,0,0,0,0,0,0
10446,62,0,231,737,165,319
645,0,0,0,0,0,0
31376,0,0,0,0,0,0
2497,0,0,0,0,0,0
11647,0,0,2,0,0,0
42679,19,0,0,0,0,0
17712,0,0,2,3,3,1
8720,0,0,0,0,0,0
38733,0,0,1,0,0,0
7226,0,0,0,0,0,0
9397,0,0,0,0,0,0
11042,21,0,18,87,12,21
32534,92,0,12,32,184,16
39236,0,0,4,4,0,0
10745,12,0,80,192,8,12
5205,0,0,0,0,0,0
4478,0,0,0,0,0,0
6535,0,0,0,0,0,0
48854,1,0,0,0,0,2
5417,0,0,0,0,0,0
14024,22,0,7,36,8,6
4930,0,0,0,0,0,0
45059,0,0,0,0,2,6
5732,0,0,0,0,0,0
10224,106,0,36,81,108,189
15794,21,0,6,6,138,24
8096,0,0,0,0,0,0
45961,15,0,3,39,0,3
4000,0,0,0,0,0,0
8396,0,0,0,0,0,0
30609,0,0,0,0,0,0
7603,0,0,0,0,0,0
1454,0,0,0,0,0,0
16811,1,0,0,0,0,3
31771,0,0,0,0,0,0
47564,0,0,4,10,0,0
11147,94,0,100,80,255,50
43910,38,0,10,40,0,5
18528,230,0,200,400,0,0
47326,3,0,0,0,0,0
2913,0,0,0,0,0,0
29627,0,0,1,0,0,0
21168,0,0,0,0,0,0
8322,0,0,0,0,0,0
33525,29,0,35,45,20,10
17270,238,0,238,1078,210,112
27861,143,0,384,2672,176,128
10195,18,0,2,2,6,20
17311,5,0,4,6,0,0
9742,0,0,0,0,0,0
2911,0,0,0,0,0,0
25687,0,0,0,0,16,4
18088,0,0,0,0,0,0
591,0,0,0,0,0,0
2447,0,0,0,0,0,0
30073,0,0,1,0,0,0
23631,81,0,0,0,0,0
30364,0,0,1,0,0,0
27060,17,0,0,0,0,0
3118,0,0,0,0,0,0
36591,1,0,0,0,1,0
49263,0,0,0,0,0,0
3568,0,0,0,0,0,0
3388,0,0,0,0,0,0
8626,0,0,0,0,0,0
8892,0,0,0,0,0,0
907,0,0,0,0,0,0
48318,16,0,6,3,0,0
17526,153,0,252,1379,42,91
19658,0,0,4,6,1,1
6707,0,0,0,0,0,0
16743,0,0,0,0,0,0
14064,548,105,0,63,0,0
14830,5,0,9,24,3,0
41268,0,0,0,1,0,0
12517,12,0,16,56,6,12
8049,0,0,0,0,0,0
6641,0,0,0,0,0,0
16747,14,0,4,4,4,4
36969,23,0,0,0,10,5
44940,0,0,0,0,0,0
42571,87,0,0,0,160,16
38234,6,0,4,8,8,12
37280,634,0,1577,380,0,0
35978,0,0,0,0,0,0
2443,0,0,0,0,0,0
39906,17,0,6,33,3,12
32582,112,0,72,0,552,72
17539,55,0,11,30,15,15
19937,0,0,0,0,0,0
1041,0,0,0,0,0,0
17175,52,0,32,92,136,96
13098,107,0,84,154,252,238
22837,24,0,22,40,10,14
42045,397,0,170,782,0,1700
18264,0,0,0,0,0,0
4181,0,0,0,0,0,0
10316,7,0,4,0,4,2
37336,526,0,240,50,1000,380
9898,0,0,0,0,0,0
25211,0,0,2,0,0,0
19156,7,0,4,13,4,6
38310,43,0,0,0,6,2
43079,9,0,33,108,18,57
45613,43,0,0,0,0,0
15836,156,0,0,32,0,0
7236,0,0,0,0,0,0
4939,0,0,0,0,0,0
36179,22,0,0,0,45,0
6719,0,0,0,0,0,0
37565,19,0,3,2,1,1
6046,0,0,0,0,0,0
19836,23,0,15,95,30,25
8191,0,0,0,0,0,0
33156,27,0,18,78,36,81
7423,0,0,0,0,0,0
15714,0,0,7,4,0,0
5114,0,0,0,0,0,0
15231,42,0,39,72,18,27
29048,21,0,10,8,12,8
5194,0,0,0,0,0,0
7334,0,0,0,0,0,0
1562,0,0,0,0,0,0
11231,57,0,0,30,0,0
27023,15,24,40,160,0,0
37372,0,0,0,0,0,0
13793,572,0,192,2736,1440,4080
21452,1,0,1,2,1,0
29374,0,0,0,0,0,0
6321,0,0,0,0,0,0
6053,0,0,0,0,0,0
9255,0,0,0,0,0,0
18356,10,0,0,0,0,0
2592,0,0,0,0,0,0
11820,13,0,0,0,0,0
30492,11,0,4,7,3,0
38670,0,0,7,0,0,0
30508,53,0,21,66,0,0
34725,1,0,2,0,0,0
17970,0,0,0,3,0,0
30656,3,0,3,7,2,4
22337,0,0,2,0,0,0
13514,0,0,0,1,0,0
8390,0,0,0,0,0,0
47797,0,0,0,0,0,0
18967,0,0,4,4,0,0
30154,0,0,0,0,0,0
998,0,0,0,0,0,0
2033,0,0,0,0,0,0
41255,0,0,0,0,0,0
44695,20,0,0,0,8,6
2119,0,0,0,0,0,0
36613,263,15,0,0,660,810
46764,38,0,42,146,102,80
