repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
17083,20,0,12,9,24,30
17085,18,0,5,23,0,0
17087,174,0,0,0,0,0
17088,29,0,3,3,15,0
17094,0,0,3,6,0,0
17103,353,0,0,0,0,0
17104,20,0,2,2,0,0
17105,105,0,0,0,0,0
17106,77,0,0,72,27,54
17107,34,0,6,14,8,20
17108,7,0,9,12,3,0
17109,28,0,72,60,156,168
17111,385,0,150,750,50,50
17113,13,0,132,702,60,240
17114,0,0,4,6,0,0
17115,4,0,48,108,48,60
17121,65,0,8,8,40,64
17122,2,0,2,4,2,2
17124,108,0,30,95,25,20
17128,7,0,6,32,10,10
17129,0,0,50,70,20,0
17130,0,0,2,2,2,0
17134,2,0,96,128,0,0
17135,13,0,0,0,0,0
17137,27,0,0,25,25,20
17142,39,0,30,60,18,18
17143,23,0,1,1,4,2
17147,32,0,4,28,28,30
17148,96,0,4,20,20,10
17150,10,0,20,16,36,64
17152,4,0,0,0,4,6
17153,2,0,2,2,2,4
17155,43,0,30,168,27,39
17161,810,440,2680,10720,3200,5400
17163,100,0,68,112,84,156
17164,668,164,0,287,0,0
17165,9,0,4,8,4,4
17166,0,0,3,5,0,0
17168,0,0,4,12,2,0
17169,1,0,6,10,0,0
17172,225,0,162,402,354,192
17173,0,0,0,0,2,0
17175,62,0,8,20,132,60
17180,18,0,7,105,49,112
17182,29,0,36,24,108,36
17185,838,0,205,1681,205,82
17186,0,0,0,0,3,0
17187,1,0,0,0,0,0
17191,248,0,164,404,16,8
17193,34,0,40,340,40,55
17194,32,0,1,3,0,0
17195,7,0,0,6,2,10
17202,7,0,13,18,2,1
17203,69,0,70,155,110,210
17205,3,0,6,0,0,0
17207,434,18,330,282,222,378
17208,0,0,1,0,0,0
17210,28,0,8,16,14,24
17211,7,0,4,2,0,0
17212,0,0,1,7,0,0
17215,32,0,5,10,23,12
17216,93,0,90,50,0,0
17217,37,0,9,9,27,0
17219,28,0,4,35,1,0
17220,10,0,8,45,2,0
17221,0,0,0,0,3,16
17226,1229,0,8256,4816,12384,13588
17227,66,0,54,183,0,3
17228,134,0,0,0,4,4
17229,10,0,9,21,3,0
17232,243,0,160,400,35,20
17235,0,0,0,1,0,0
17236,36,0,0,0,16,4
17237,997,234,1014,2574,2964,1092
17239,102,0,100,828,80,396
17241,3,0,6,4,12,2
17242,14,0,0,1,4,6
17243,3,0,4,1,0,0
17244,13,0,20,28,32,52
17246,16,0,0,0,1,0
17250,323,0,84,20,228,32
17254,85,0,54,214,2,0
17256,34,0,4,0,0,0
17257,0,0,1,0,0,0
17260,15,0,18,63,3,3
17264,2,0,3,0,0,9
17265,23,0,35,40,30,40
17268,4,0,2,0,2,0
17270,300,98,224,784,126,168
17272,91,0,13,52,39,52
17273,0,0,1,3,0,0
17278,8,0,4,10,0,0
17279,18,0,5,8,4,1
17280,55,0,55,95,0,0
17282,18,0,15,18,18,36
17283,90,0,36,123,48,108
17285,34,0,90,657,27,171
17287,123,0,224,664,200,456
17290,0,0,6,10,2,0
17291,53,0,0,0,0,0
17294,10,0,8,12,14,6
17295,11,0,5,15,1,1
17296,14,6,0,0,4,8
17298,94,0,55,215,20,35
17299,17,0,121,209,77,99
17304,193,0,10,10,20,0
17310,14,3,21,126,6,3
17311,58,0,1,1,1,0
17312,4,0,8,34,0,0
17313,0,0,2,0,0,0
17315,21,0,70,161,7,21
17316,165,0,49,133,210,28
17317,5,0,10,36,2,2
17318,27,0,45,40,65,20
17320,0,0,2,1,0,0
17323,8,0,20,50,4,6
17324,3,0,18,48,0,0
17326,0,0,14,28,0,0
17327,0,0,2,7,0,0
17328,0,0,8,6,2,0
17331,2,0,3,14,2,4
17332,0,0,0,0,1,0
17333,10,0,2,4,4,2
17334,2,0,14,19,0,1
17335,15,0,4,0,0,0
17336,89,12,10,16,24,12
17338,0,0,1,0,1,1
17339,105,8,216,384,0,0
17347,0,0,1,13,1,0
17348,0,0,0,0,0,1
17349,115,0,152,312,96,180
17353,51,0,25,25,95,65
17355,51,0,91,98,0,0
17357,1019,0,533,1435,2296,1025
17359,312,0,0,0,0,0
17361,1,0,8,2,1,1
17362,358,0,288,486,0,0
17366,375,0,320,680,488,1064
17367,2841,0,0,0,0,0
17368,19,0,28,26,26,16
17369,83,0,222,906,231,621
17370,65,0,162,1092,0,6
17374,0,0,0,0,1,0
17375,17,9,81,378,0,0
17376,0,0,1,0,1,1
17378,10,0,6,3,6,0
17379,27,0,36,45,0,0
17380,179,0,0,0,24,16
17381,22,0,24,132,54,36
17383,5,0,0,0,2,3
17385,4,0,0,0,1,1
17386,68,0,0,156,0,0
17390,2,0,1,9,1,2
17395,10,0,0,0,0,0
17396,126,0,72,30,6,24
17399,38,0,0,57,0,0
17401,26,0,0,4,6,18
17404,107,0,24,54,12,0
17406,153,0,360,810,1692,1764
17407,262,240,0,64,0,64
17408,1,0,0,40,0,0
17410,17,0,0,0,20,44
17412,256,15,285,525,0,0
17413,141,6,45,87,300,66
17415,767,0,0,156,39,39
17416,83,0,220,671,77,308
17418,106,0,50,70,20,10
17419,31,0,3,9,21,15
17420,2,0,5,11,2,5
17421,0,0,0,5,2,0
17422,963,0,430,1720,86,43
17424,3,0,2,0,0,0
17426,10,0,65,169,26,78
17427,196,0,128,68,120,24
17430,29,0,210,645,90,120
17432,77,0,72,216,0,0
17434,11,0,3,8,1,0
17436,23,0,0,0,0,7
17443,0,0,1,0,0,0
17444,0,0,6,6,0,0
17446,70,0,100,152,136,12
17447,348,10,470,1340,455,385
17448,491,0,0,235,1175,1081
17450,124,0,10,22,0,0
17452,664,0,0,0,0,0
17453,207,196,0,84,0,14
17454,42,0,0,0,2,0
17455,514,0,1400,3040,0,0
17457,0,0,0,63,0,14
17462,60,14,84,0,98,126
17464,0,0,8,20,0,0
17465,10,0,0,0,30,30
17466,0,0,1,8,2,3
17468,43,0,14,22,4,4
17470,116,9,0,126,0,54
17471,0,0,10,10,0,0
17475,6,0,42,153,0,3
17476,0,0,2,2,0,0
17477,29,0,30,16,0,0
17482,4,0,2,3,1,2
17484,15,0,15,6,60,45
17487,10,0,4,16,4,2
17490,15,0,16,29,5,0
17491,10,0,4,10,4,6
17492,36,0,2,4,12,12
17493,9,0,2,3,2,4
17495,16,0,0,0,0,0
17496,12,0,3,6,9,10
17499,33,0,4,8,4,4
17500,0,0,0,24,0,0
17501,103,0,4,0,2,2
17507,15,0,0,6,42,24
17510,979,0,0,296,0,0
17511,232,0,0,684,0,36
17513,0,0,88,20,0,0
17514,105,0,55,110,0,0
17515,5,0,1,3,0,4
17517,0,0,0,2,0,0
17518,0,0,1,1,1,0
17519,7,0,12,20,20,40
17522,47,0,5,9,9,6
17526,479,0,329,2205,21,42
17527,141,0,120,564,96,132
17528,226,0,336,1800,24,72
17529,19,0,2,5,5,16
17533,13,0,2,8,4,14
17534,67,0,26,64,38,8
17536,47,0,3,0,21,2
17537,0,0,6,16,1,0
17539,24,0,3,3,0,0
17541,3,0,0,0,0,0
17543,1,0,3,1,0,0
17544,14,0,3,8,0,0
17545,30,0,1,15,0,0
17547,5,0,6,2,6,10
17548,20,0,3,9,1,1
17550,53,0,0,40,0,0
17551,11,0,28,28,0,0
17552,237,0,385,451,187,55
17553,9,0,4,6,0,0
17554,4,0,1,2,1,2
17556,465,0,756,2520,441,1008
17557,52,0,8,24,2,0
17561,35,0,6,30,0,0
17566,457,0,665,1176,427,791
17569,52,0,5,0,10,5
17570,4,0,14,28,4,2
17571,40,0,10,52,12,20
17572,248,0,399,1512,168,210
17575,0,0,4,4,0,0
17577,50,0,4,8,2,2
17579,173,0,432,660,504,444
17580,27,0,12,22,10,12
17581,8,0,65,65,13,13
17582,6,0,4,8,8,20
17583,46,0,133,224,105,322
17586,8,0,16,56,6,1
17587,31,0,24,92,14,4
17588,0,0,4,11,0,0
17590,96,0,14,72,110,638
17591,284,0,0,0,0,0
17593,169,0,112,1120,280,735
17594,265,0,168,952,546,1932
17595,14,0,18,54,22,32
17596,0,0,3,2,0,0
17598,6,0,10,155,0,0
17602,8,0,0,0,0,0
17603,45,9,42,519,24,24
17604,0,0,5,9,1,2
17605,113,0,60,70,170,10
17607,3,0,2,1,2,2
17608,57,78,132,324,108,258
17609,207,0,27,9,138,24
17613,27,0,0,0,270,230
17614,0,0,2,2,4,2
17618,34,0,4,0,4,4
17619,7,0,3,8,6,0
17621,0,0,2,4,0,0
17622,37,0,0,0,6,2
17627,19,0,10,20,4,12
17629,79,0,0,0,14,0
17630,1,0,0,0,0,0
17631,17,0,6,14,1,0
17634,450,32,280,1112,168,104
17635,14,0,9,22,3,4
17636,3,0,0,0,1,1
17637,89,0,15,42,27,60
17638,0,0,1,0,0,0
17639,66,0,45,135,195,414
17642,33,0,16,12,8,0
17643,12,0,2,6,12,22
17644,449,0,400,1184,240,640
17645,30,0,12,27,9,3
17646,4,0,1,1,1,0
17649,1,1,0,1,0,0
17650,9,0,5,33,4,3
17655,36,0,108,552,12,72
17656,367,0,0,342,0,0
17659,0,0,2,2,0,0
17660,3,0,0,0,1,5
17664,0,0,30,156,0,0
17665,18,0,5,10,0,0
17667,12,0,4,11,4,2
17668,32,0,0,0,0,0
17672,29,0,1,1,0,0
17676,152,0,0,0,4,0
17677,67,0,22,48,8,22
17678,277,0,90,252,282,408
17680,74,0,50,60,100,220
17682,12,0,0,0,12,36
17683,0,0,8,5,1,5
17691,22,0,4,20,4,6
17692,39,0,18,60,48,252
17695,9,0,2,14,2,16
17697,77,0,21,161,147,343
17698,373,0,180,324,540,432
17700,9,0,1,0,1,0
17701,7,0,56,210,0,0
17702,162,0,200,325,105,55
17704,33,0,0,0,8,8
17705,5,0,5,4,0,1
17707,2,0,1,1,16,0
17708,28,0,3,12,9,21
17709,6,0,3,1,4,6
17711,9,0,6,21,123,21
17712,27,0,5,17,2,0
17715,55,0,14,64,22,12
17717,3,0,1,2,1,0
17718,44,0,16,38,12,6
17719,0,0,2,12,4,0
17724,522,50,2200,3550,1300,1200
17728,444,0,456,168,216,60
17729,39,0,4,3,11,0
17731,55,0,0,126,546,1344
17733,9,0,0,0,1,3
17734,4,0,2,3,0,0
17735,11,0,26,10,8,16
17736,76,0,12,0,0,0
17737,17,0,15,18,9,12
17739,37,0,36,195,12,57
17741,129,0,14,42,42,0
17742,5,0,20,36,40,28
17746,577,340,986,4896,1700,2516
17747,7,0,18,12,18,12
17748,5,0,6,50,4,2
17752,6,0,8,36,2,2
17753,71,0,114,618,210,444
17755,0,0,18,54,0,0
17756,26,0,1,0,3,1
17757,56,0,66,282,48,12
17759,8,0,0,1,3,4
17761,28,0,18,57,90,30
17763,0,0,2,8,1,1
17764,855,22,462,1210,2200,1122
17766,429,0,294,3192,42,42
17767,3,0,0,0,1,0
17771,13,0,15,3,36,9
17774,0,0,8,20,6,4
17775,99,0,78,300,18,12
17776,24,0,2,3,1,0
17777,29,0,66,54,66,60
17781,0,0,2,2,2,0
17783,43,0,0,0,0,0
17786,43,0,36,27,0,0
17789,1,0,9,84,3,0
17790,1,0,0,0,0,0
17791,4,0,12,57,0,0
17793,194,0,996,2280,1200,1248
17795,261,0,0,74,1147,1480
17798,12,0,0,0,2,2
17801,21,0,15,25,8,0
17803,5,0,2,7,6,4
17806,207,0,0,0,0,0
17808,36,0,0,0,0,0
17811,37,0,4,2,4,8
17814,0,0,2,1,0,0
17817,26,0,12,40,48,168
17822,6,0,15,36,18,54
17824,120,0,3,6,12,0
17826,19,0,11,21,9,11
17828,432,286,2080,7280,1482,6578
17830,86,0,42,161,0,0
17833,75,0,1,1,0,0
17835,18,0,20,64,32,112
17836,49,0,1,3,2,1
17837,10,0,2,9,2,2
17839,124,0,14,0,420,455
17840,20,0,9,15,3,0
17841,17,0,5,10,30,25
17845,210,36,702,3276,414,990
17848,1,0,2,3,1,1
17850,119,0,40,90,15,5
17851,24,0,14,76,10,0
17852,191,0,8,16,96,44
17853,0,0,16,69,6,3
17855,9,0,3,9,2,5
17857,0,0,0,0,8,0
17859,2,0,1,0,5,5
17860,0,0,5,2,0,0
17863,0,0,0,0,0,6
17865,0,0,0,20,0,0
17868,28,0,0,0,0,0
17870,203,0,180,800,310,810
17873,8,0,4,10,8,7
17874,86,0,28,36,0,0
17875,0,0,1,2,0,0
17876,20,0,0,0,0,0
17878,6,0,6,14,15,2
17879,210,0,54,90,180,18
17880,1344,0,390,1530,0,0
17883,15,0,6,0,18,20
17884,1,0,0,0,0,0
17885,0,0,0,5,1,1
17886,1,0,1,0,0,0
17887,0,0,0,2,0,0
17889,364,21,2079,1764,2100,1323
17890,16,0,24,56,12,4
17891,205,120,0,0,1320,1980
17892,27,0,30,54,24,30
17893,41,0,16,8,0,0
17894,76,0,5,5,5,0
17895,279,0,0,0,14,14
17896,0,0,0,3,0,0
17899,15,0,25,70,0,0
17901,2,0,3,10,3,0
17902,0,1,0,0,0,0
17903,9,0,15,42,3,3
17905,149,0,0,104,0,338
17907,16,0,8,6,16,10
17911,7,0,1,5,2,2
17916,36,0,2,11,0,0
17917,5,0,20,24,4,0
17918,9,0,10,1,8,2
17919,28,0,152,1504,36,24
17920,13,0,42,189,15,12
17923,13,0,22,22,0,0
17926,8,0,2,1,0,0
17927,3,0,4,0,2,4
17929,3,0,2,0,0,0
17931,11,0,8,36,8,48
17932,2,0,0,0,0,0
17933,99,0,10,0,100,90
17938,1,0,0,0,0,1
17941,3,0,2,5,0,0
17943,0,0,0,0,1,3
17944,44,0,0,0,5,0
17946,0,0,0,1,0,0
17948,13,0,16,66,6,2
17950,16,3,48,120,30,51
17953,2,0,36,72,20,16
17954,107,0,48,120,24,48
17958,26,0,28,100,32,68
17959,91,0,124,84,4,4
17960,107,0,240,870,15,15
17961,108,0,0,0,0,0
17963,4,0,2,0,6,3
17964,21,0,7,26,19,10
17965,42,0,0,0,4,0
17966,9,0,21,48,9,12
17967,80,0,69,228,60,90
17969,0,0,4,7,2,4
17970,3,0,2,2,1,0
17971,196,0,45,90,55,105
17972,7,0,0,0,4,12
17973,0,0,1,11,1,0
17974,16,0,6,16,8,12
17976,2,0,3,6,0,0
17977,110,0,27,18,63,0
17978,621,0,472,3472,800,1016
17979,166,0,128,384,0,0
17981,16,0,14,46,16,56
17983,84,0,176,176,136,8
17984,31,0,0,0,0,0
17988,5,0,0,2,2,2
17989,6,0,20,86,4,10
17990,0,0,10,4,6,8
17991,38,0,9,0,15,30
17997,181,24,0,432,0,0
17999,117,0,16,4,112,224
18000,1,0,0,0,0,0
18001,69,0,8,8,0,0
18002,5,0,10,23,0,0
18004,85,0,40,65,50,20
18005,3,0,5,3,1,0
18006,13,0,0,7,28,112
18007,42,0,8,16,16,64
18010,5,0,13,8,2,1
18012,50,0,272,864,96,112
18015,50,0,0,0,18,0
18018,94,0,468,2106,711,855
18020,231,0,150,200,460,380
18021,64,0,6,13,6,9
18022,0,0,4,16,4,2
18023,31,0,4,0,0,0
18024,17,0,2,2,2,6
18028,127,0,0,0,0,0
18029,11,0,6,14,0,0
18030,21,0,0,0,0,0
18031,93,0,14,50,4,0
18037,147,0,4,6,4,8
18039,3,0,231,781,0,22
18042,17,0,5,11,3,3
18044,39,0,8,16,18,26
18045,40,0,4,8,2,8
18046,3,0,9,18,3,18
18048,0,0,12,4,4,2
18052,13,0,0,7,42,161
18053,17,0,16,56,12,64
18054,8,0,1,7,2,9
18062,7,0,3,2,6,19
18063,13,0,4,4,6,0
18064,56,0,0,220,560,300
18070,5,0,6,24,3,3
18071,5,0,0,0,2,4
18074,10,0,5,11,0,0
18075,116,9,234,963,171,171
18078,15,0,3,15,24,60
18079,389,0,312,1278,324,450
18080,182,16,184,1244,196,1136
18083,0,0,1,3,1,5
18086,15,0,0,0,1,3
18088,61,0,0,12,0,0
18089,10,0,3,9,0,0
18095,0,1,15,37,4,4
18097,0,0,0,0,1,0
18099,4,0,0,0,0,0
18100,4,0,16,8,8,4
18101,433,108,0,36,0,0
18102,122,5,210,600,405,610
18104,44,5,10,35,95,55
18105,201,35,1750,14735,280,875
18106,92,0,16,316,128,420
18107,1,0,0,0,0,0
18110,0,0,4,2,0,0
18111,2,0,2,2,0,0
18112,1,0,0,0,6,6
18114,1351,0,2014,2280,3192,2318
18115,15,0,22,48,4,2
18116,0,0,2,5,1,0
18117,11,2,24,60,16,52
18119,12,0,6,36,12,0
18120,0,0,12,15,6,30
18121,1,0,6,2,2,0
18122,0,0,3,2,0,0
18123,74,0,34,122,22,70
18126,44,0,44,180,12,0
18127,57,0,28,138,6,52
18128,508,0,60,0,1425,195
18131,21,0,23,43,7,17
18132,2,0,16,28,4,4
18134,1,0,2,11,1,1
18137,0,0,2,26,0,20
18138,26,3,30,75,72,6
18140,60,0,3,0,117,30
18147,7,0,9,72,27,0
18150,18,0,15,39,15,18
18153,141,0,20,22,2,0
18154,162,0,99,9,900,63
18156,160,0,60,180,30,42
18157,10,0,6,24,6,27
18160,0,0,25,15,0,0
18162,98,0,250,310,90,120
18164,287,14,392,448,126,98
18166,0,0,4,8,0,0
18169,338,0,0,0,16,0
18170,33,0,14,26,12,14
18171,95,0,50,16,28,10
18172,49,8,0,48,0,0
18173,4,0,50,90,20,0
18174,1,0,5,35,0,0
18176,79,0,20,65,85,55
18177,0,0,12,2,8,6
18178,4,0,0,0,3,5
18179,18,0,8,20,24,40
18186,5,0,5,9,1,0
18188,4,0,4,16,4,2
18189,76,0,13,23,9,9
18190,6,0,0,0,0,0
18191,0,0,1,1,0,0
18193,10,0,16,20,0,0
18194,14,0,36,138,22,54
18195,137,5,405,580,150,135
18196,2,0,0,0,2,0
18198,23,27,153,1206,0,306
18202,0,0,7,20,0,0
18203,22,0,32,232,0,0
18204,207,75,200,675,75,100
18206,2,0,0,0,1,0
18207,1,0,16,52,8,0
18208,395,0,1350,729,999,540
18210,0,0,1,0,0,0
18211,0,0,4,12,0,0
18212,14,0,2,2,6,8
18213,0,0,2,11,0,0
18215,0,0,1,0,1,0
18217,30,0,28,40,12,32
18220,0,0,0,0,0,2
18221,9,0,10,26,1,0
18222,448,0,803,1551,594,484
18224,93,0,22,46,182,38
18225,0,0,1,0,0,0
18226,3,0,0,0,0,0
18227,0,0,2,8,4,4
18229,23,0,2,6,11,1
18230,1,1,1,7,1,4
18231,100,0,18,33,75,120
18232,318,0,0,288,0,32
18233,26,0,6,15,7,9
18234,0,0,54,30,12,6
18237,0,0,4,7,0,0
18238,31,0,15,27,27,27
18241,8,0,8,22,2,2
18243,0,0,3,0,0,0
18244,19,0,15,50,5,0
18246,0,0,78,18,12,6
18250,9,0,8,12,8,12
18251,54,0,0,0,0,0
18252,1,0,0,0,0,0
18253,55,0,54,60,24,0
18254,0,0,20,60,0,0
18255,29,0,38,112,42,92
18260,24,0,6,6,15,15
18261,16,0,2,8,4,1
18263,61,0,12,30,24,24
18264,13,0,20,80,4,4
18266,232,0,0,636,0,0
18267,240,0,264,600,432,1104
18268,0,0,0,3,0,0
18269,69,0,0,0,9,0
18273,223,0,20,30,20,20
18277,95,0,165,330,209,231
18279,129,0,100,180,4,0
18281,0,0,2,2,0,0
18282,64,18,216,552,498,468
18285,1,0,4,0,2,0
18287,3,0,2,8,1,1
18289,154,0,3,0,33,6
18290,129,0,136,208,64,32
18292,1,0,1,0,0,0
18293,358,160,420,1050,420,290
18294,362,0,0,245,0,0
18295,5,0,0,0,0,0
18296,102,0,100,336,32,4
18297,0,0,1,2,1,0
18298,13,0,5,15,0,0
18299,86,3,3,3,3,0
18301,20,0,5,5,0,0
18303,13,0,2,20,4,10
18304,52,0,81,207,15,0
18307,18,0,5,20,2,1
18308,0,0,0,0,3,0
18309,84,0,260,340,280,440
18310,23,0,1,1,7,1
18311,34,0,30,72,27,57
18312,183,0,300,580,500,25
18314,16,0,0,0,12,20
18315,46,0,7,9,7,11
18316,24,0,0,0,1,1
18318,7,0,0,0,0,0
18322,6,0,2,7,6,9
18323,294,0,266,644,266,280
18324,5,1,2,2,3,11
18325,2,0,4,4,4,14
18328,12,0,3,3,36,0
18329,16,0,20,34,20,26
18330,9,0,3,2,7,13
18331,12,3,21,66,24,54
18332,20,0,16,50,18,24
18335,0,0,0,0,1,1
18336,75,24,3,3,30,3
18340,0,0,1,0,0,0
18342,2,0,3,0,3,6
18343,0,0,2,3,0,0
18344,2430,996,0,0,6889,9960
18345,38,0,70,168,7,0
18346,385,0,243,198,423,306
18347,2,0,1,1,1,1
18348,12,0,10,28,4,10
18349,19,0,15,32,0,0
18350,9,0,10,16,2,2
18351,16,0,2,14,6,18
18353,5,0,0,0,1,0
18354,121,0,36,132,9,3
18356,26,0,9,72,0,0
18364,0,0,0,0,4,7
18365,0,0,0,1,0,0
18368,17,0,10,14,8,6
18369,2,0,0,0,1,0
18371,18,0,6,6,4,0
18374,3,0,2,6,0,0
18376,17,0,12,28,0,0
18377,0,0,3,5,2,1
18379,18,0,10,42,26,22
18380,12,0,22,108,2,2
18381,71,14,154,756,140,266
18385,19,0,0,0,0,0
18386,204,0,54,189,0,0
18392,239,35,0,210,0,0
18393,53,0,0,0,0,0
18395,240,9,153,612,63,54
18397,70,0,117,171,198,162
18398,45,0,14,16,4,2
18399,18,0,2,6,0,0
18401,35,0,6,3,15,21
18403,9,0,1,0,3,2
18407,50,0,20,105,45,105
18408,23,0,4,0,14,0
18413,414,279,1767,4278,0,0
18415,21,0,16,8,32,120
18416,5,0,0,0,0,0
18417,26,0,110,594,44,55
18418,9,0,1,2,3,7
18419,44,0,144,48,160,136
18420,78,0,0,0,18,3
18421,58,0,12,30,171,6
18430,12,0,8,8,12,0
18434,0,0,2,9,2,0
18436,63,0,9,9,90,81
18437,25,0,10,26,7,10
18441,480,0,0,0,0,0
18443,0,0,20,8,6,12
18445,6,0,20,40,24,28
18446,10,0,15,0,3,3
18447,0,0,2,2,0,0
18448,47,0,42,210,0,0
18449,3,3,6,3,0,0
18450,274,0,21,7,252,14
18451,8,0,2,0,1,1
18452,0,0,4,12,0,0
18462,63,0,123,183,123,54
18463,10,0,15,0,3,3
18464,28,0,6,14,0,0
18465,188,0,152,480,224,328
18466,150,18,2,8,6,2
18468,2,0,0,0,0,0
18471,12,0,0,0,2,0
18472,1270,90,0,3330,0,0
18474,10,0,4,16,6,10
18477,16,0,32,72,8,0
18479,1,0,0,0,0,1
18480,3,0,6,26,0,0
18482,40,0,15,35,4,5
18484,117,133,190,437,171,342
18485,6,0,22,74,8,6
18486,0,0,1,6,1,3
18487,8,0,12,75,6,27
18488,11,0,24,60,18,6
18489,0,0,12,0,0,0
18492,24,1,4,14,3,7
18496,6,0,7,17,1,0
18497,0,0,8,0,4,0
18500,206,0,24,60,48,12
18502,0,0,1,1,0,0
18503,21,0,12,60,8,52
18504,205,0,78,54,66,30
18508,90,0,8,20,16,0
18509,11,0,0,0,3,3
18510,0,0,1,1,0,0
18511,439,0,120,564,612,276
18512,0,0,3,0,0,0
18513,22,0,14,40,0,0
18514,10,0,40,120,80,220
18517,14,0,2,0,6,4
18519,19,0,32,80,0,0
18520,19,0,20,124,2,2
18521,42,0,4,0,4,2
18522,60,0,0,0,27,6
18524,11,0,14,39,1,1
18527,28,0,46,218,2,0
18528,431,0,160,320,920,920
18529,12,0,21,51,9,15
18534,17,0,2,6,4,12
18536,2,0,1,1,0,0
18538,4,0,0,0,4,6
18539,38,0,14,46,6,2
18540,146,0,8,40,4,0
18541,53,0,48,132,0,0
18542,6,0,6,20,2,0
18543,253,0,78,585,0,0
18544,558,0,140,378,238,378
18546,31,0,33,78,42,51
18548,44,0,34,54,56,42
18549,41,0,6,21,6,27
18551,11,0,8,56,8,24
18552,350,0,110,594,22,110
18554,4,0,0,0,4,12
18555,64,0,176,429,66,154
18558,2,0,3,3,6,24
18559,93,0,686,882,2646,294
18560,576,0,600,642,240,210
18563,24,0,0,0,6,6
18564,53,0,2,3,17,15
18566,103,0,120,200,100,50
18567,0,0,1,1,3,3
18568,101,0,6,60,180,36
18569,919,0,81,567,0,0
18572,17,0,5,40,15,15
18573,560,0,1032,3139,0,0
18574,238,80,0,180,0,0
18576,576,0,600,642,240,210
18577,144,0,80,460,52,72
18578,1,0,0,0,0,0
18579,43,0,75,520,65,465
18582,60,0,35,75,70,25
18583,1,0,1,1,1,0
18584,0,0,1,0,0,0
18585,5,0,6,15,6,21
18587,144,0,28,30,0,0
18588,861,0,88,616,0,0
18591,1,0,2,2,0,0
18592,25,0,0,0,0,0
18593,89,0,24,67,5,2
18597,40,0,36,68,48,56
18598,96,1,20,71,2,0
18599,79,0,0,0,0,0
18600,1,0,3,1,0,0
18603,16,0,4,34,4,18
18604,667,21,0,63,0,0
18605,0,0,1,5,1,2
18607,206,0,16,32,1056,960
18608,308,0,92,240,76,36
18609,1,0,12,52,4,0
18611,0,0,5,5,2,11
18612,147,0,32,24,200,40
18613,89,0,18,18,258,222
18614,31,0,9,33,18,45
18615,15,0,5,10,0,0
18616,29,0,12,136,2,6
18617,83,0,84,120,69,144
18618,55,0,36,36,0,0
18619,12,0,18,30,15,24
18620,195,0,8,26,4,0
18622,35,0,12,4,2,0
18623,47,0,16,34,12,8
18624,3,0,0,0,2,0
18627,305,0,220,66,792,0
18629,53,0,24,30,14,8
18631,3,0,3,12,5,18
18633,2,0,2,2,2,3
18635,11,0,0,12,4,8
18637,0,0,24,96,2,0
18638,32,0,0,4,12,8
18640,86,0,0,120,0,0
18646,19,0,8,4,24,8
18647,34,0,2,12,34,8
18649,21,0,42,340,0,2
18652,17,0,4,63,0,0
18654,710,0,0,0,0,0
18657,59,0,40,52,0,0
18659,816,0,308,473,572,187
18660,21,0,6,12,6,6
18661,0,0,1,8,0,0
18663,0,0,4,6,0,0
18666,305,16,560,432,736,240
18667,92,0,35,95,0,0
18669,171,0,48,60,0,0
18671,0,0,10,28,0,0
18672,7,0,13,36,4,5
18673,0,0,8,6,6,8
18674,0,0,20,28,4,2
18675,10,0,6,28,2,8
18676,74,0,26,202,10,16
18677,193,0,234,650,143,351
18678,2,0,16,44,0,0
18679,19,0,4,14,1,5
18683,420,0,64,96,32,96
18684,105,0,154,110,308,88
18685,0,0,0,1,0,0
18687,28,0,10,10,18,36
18688,181,11,88,209,429,110
18689,90,0,9,30,0,0
18690,29,0,4,12,4,0
18691,6,0,6,12,3,0
18693,0,0,2,0,0,1
18695,189,0,15,0,0,0
18697,26,0,0,0,1,0
18699,9,0,9,12,6,0
18700,15,0,2,2,3,0
18702,5,0,0,0,0,0
18703,0,0,4,4,0,0
18704,0,0,1,5,1,0
18705,44,0,24,72,28,32
18707,10,0,0,0,4,2
18708,0,0,2,0,0,0
18709,133,0,35,90,175,10
18710,2,0,4,5,2,3
18711,86,0,583,561,220,88
18714,157,0,0,0,86,0
18715,193,21,14,21,0,0
18717,18,0,0,0,1,0
18718,2,0,2,0,0,0
18719,15,0,1,3,0,0
18720,49,0,80,216,16,112
18721,32,0,0,0,0,0
18723,41,0,99,451,22,33
18724,10,0,4,11,6,0
18728,263,0,0,0,2200,4576
18729,13,0,6,9,1,0
18730,73,0,6,18,74,4
18731,0,0,0,0,5,2
18732,7,0,3,2,2,2
18734,1,0,0,18,6,0
18739,1,0,3,6,2,6
18742,28,10,14,24,4,6
18743,13,0,3,4,1,0
18744,0,0,1,4,1,0
18745,5,0,8,6,2,4
18749,65,0,46,276,184,0
18751,169,0,112,176,48,104
18753,12,0,0,0,10,5
18756,14,0,2,8,3,21
18757,22,0,27,222,21,24
18759,8,0,18,39,12,0
18763,291,18,102,258,198,300
18765,1,0,3,6,0,3
18766,123,6,42,40,0,0
18767,8,0,0,0,0,0
18771,155,0,21,18,75,6
18772,0,0,15,12,3,0
18773,0,0,4,44,0,0
18774,23,0,30,135,6,6
18777,25,0,7,35,5,8
