new_repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
18182,15,0,0,0,0,0
21599,0,0,0,0,0,0
21969,0,0,0,0,0,0
5088,0,0,0,0,0,0
1151,0,0,0,0,0,0
12380,1,0,9,27,3,0
3498,0,0,0,0,0,0
13787,0,0,1,0,0,0
16435,17,0,2,4,4,4
14100,23,0,22,43,7,5
8380,54,0,0,12,12,0
10105,0,0,1,6,0,0
8835,0,0,0,0,0,0
668,0,0,0,0,0,0
8654,0,0,0,0,0,1
21940,0,0,0,0,0,0
1186,0,0,0,0,0,0
1344,0,0,0,0,0,0
12906,0,0,2,6,0,0
1077,0,0,0,0,0,0
21342,27,0,18,36,21,3
759,0,0,0,0,0,0
21578,78,0,0,0,0,0
5285,0,0,0,0,0,0
13934,0,0,6,16,1,0
10589,2,0,3,6,0,0
2617,0,0,0,0,0,0
8278,24,0,0,42,49,35
2789,0,0,0,0,0,0
17736,102,20,90,280,70,290
22658,95,0,427,560,385,1603
19708,5,0,4,8,0,0
12311,10,0,10,0,0,0
17642,65,0,4,4,2,2
7482,2,0,35,35,0,0
14250,61,0,0,0,82,48
9757,0,0,4,4,4,0
4139,0,0,0,0,0,0
10552,0,0,1,2,0,0
4686,0,0,0,0,0,0
9227,12,0,0,0,0,0
672,0,0,0,0,0,0
8003,0,0,36,186,18,54
14476,3,0,3,4,1,0
18953,74,0,544,2400,352,1184
16574,264,0,66,418,0,0
9873,89,0,36,129,27,63
11225,3,0,10,20,20,30
6358,0,0,0,0,0,0
8516,80,0,138,912,0,0
22075,0,0,2,0,0,0
15077,45,0,12,26,4,4
17428,5,0,4,14,6,4
13058,8,0,20,130,30,20
19409,0,0,1,2,0,0
16272,6,0,4,0,4,0
15547,32,0,40,204,16,20
16009,8,0,2,5,1,0
2855,0,0,0,0,0,0
2796,0,0,0,0,0,0
6221,0,0,0,0,0,0
11121,2,0,0,0,0,0
12084,0,0,0,16,8,4
17292,8,0,1,4,0,0
3299,0,0,0,0,0,0
24430,8,0,0,0,0,0
21519,0,6,32,22,8,2
17816,16,0,8,22,12,6
16683,3,0,0,0,3,0
20085,54,0,0,0,0,0
21335,28,0,4,16,12,0
18244,23,2,14,24,14,12
5429,0,0,0,0,0,0
5400,0,0,0,0,0,0
23122,367,18,378,468,432,450
12838,39,0,8,8,0,0
23756,1301,0,0,812,0,290
8258,65,0,65,78,0,0
21073,3,0,0,0,0,0
4314,0,0,0,0,0,0
24289,0,0,0,0,0,0
5272,0,0,0,0,0,0
8204,103,0,192,504,24,24
5211,0,0,0,0,0,0
2205,0,0,0,0,0,0
16519,0,0,0,0,2,2
6388,0,0,0,0,0,0
15934,0,0,0,0,0,0
7735,8,0,0,38,4,16
5126,0,0,0,0,0,0
18435,0,0,0,0,0,0
6122,0,0,0,0,0,0
7231,378,38,513,2622,1159,836
14708,31,11,0,0,11,33
22946,15,0,0,0,13,1
24868,247,0,0,0,0,0
16945,2,0,3,6,2,0
3269,0,0,0,0,0,0
21583,2,0,6,9,27,6
20487,4,0,0,0,3,0
8456,11,0,24,18,0,0
23151,68,9,36,63,27,9
1022,0,0,0,0,0,0
24658,0,0,0,0,0,0
24860,0,0,1,2,1,3
10548,24,0,32,104,16,2
19562,7,0,0,3,9,6
21905,0,0,0,0,0,0
11632,194,0,0,26,0,182
19016,24,0,0,10,0,0
7577,1,0,2,0,2,0
3695,0,0,0,0,0,0
5750,0,0,0,0,0,0
4467,0,0,0,0,0,0
14108,18,0,36,108,36,36
15168,5,0,3,8,3,0
18662,3,0,0,0,1,0
380,0,0,0,0,0,0
11459,8,0,10,48,12,24
8427,35,0,153,387,162,342
11892,0,0,0,0,0,0
21479,40,0,3,3,6,3
11448,11,0,6,22,12,22
3707,0,0,0,0,0,0
8829,8,0,11,10,5,12
8049,16,0,32,24,8,0
14681,0,0,0,0,0,0
7841,9,0,1,1,0,0
1089,0,0,0,0,0,0
10620,10,3,5,15,6,4
10214,10,0,45,81,6,3
10923,77,0,90,120,0,0
22738,73,0,24,126,72,369
8820,0,1,6,9,3,0
19987,3,0,0,0,0,0
12575,22,0,21,198,27,216
5587,0,0,0,0,0,0
18164,68,0,92,46,0,0
13226,37,0,10,30,26,10
8239,248,0,68,1207,0,0
6070,0,0,0,0,0,0
24319,7,0,0,0,2,1
18680,0,0,0,0,0,0
16628,9,0,8,4,32,8
13426,1,0,2,0,0,0
11766,265,0,390,600,140,100
17886,0,0,1,0,0,0
2386,0,0,0,0,0,0
19556,474,0,595,1020,663,714
24100,5,0,0,0,0,0
9065,56,0,42,84,0,0
5761,0,0,0,0,0,0
12721,30,0,8,44,10,8
22769,0,0,0,0,0,0
20501,0,0,0,0,0,0
13010,0,0,45,110,0,30
18069,25,0,1,0,4,3
983,0,0,0,0,0,0
16331,16,0,0,0,0,0
2524,0,0,0,0,0,0
13573,0,0,1,2,0,0
130,0,0,0,0,0,0
11602,0,0,1,2,1,0
296,0,0,0,0,0,0
2014,0,0,0,0,0,0
2008,0,0,0,0,0,0
8252,14,0,10,38,2,0
21303,23,0,0,0,24,8
19547,0,0,0,0,0,0
24205,4,0,1,3,7,7
2269,0,0,0,0,0,0
16267,123,0,222,78,0,0
17457,10,0,2,0,0,0
15826,488,0,222,1332,111,222
13653,0,0,0,0,4,0
358,0,0,0,0,0,0
7282,53,0,176,192,0,0
21419,0,0,0,0,0,1
13844,0,0,0,0,0,0
3302,0,0,0,0,0,0
16765,0,0,0,0,0,0
16743,81,0,72,296,192,600
4217,0,0,0,0,0,0
3279,0,0,0,0,0,0
4667,0,0,0,0,0,0
14686,15,0,18,18,30,0
16766,6,0,90,9,27,18
24010,5,0,0,0,0,0
23786,3,0,0,0,8,3
15943,67,0,84,154,154,560
16731,42,0,60,102,84,144
17798,3,0,3,7,2,4
19943,0,0,0,0,0,0
15933,61,6,33,120,6,12
16865,0,0,0,0,0,0
14052,0,0,0,0,0,0
1250,0,0,0,0,0,0
18772,0,0,0,0,0,0
23796,0,0,0,0,1,0
2417,0,0,0,0,0,0
14215,1088,0,0,0,0,0
238,0,0,0,0,0,0
1217,0,0,0,0,0,0
18549,0,0,0,1,0,0
23187,253,20,0,180,0,0
5380,0,0,0,0,0,0
2906,0,0,0,0,0,0
10411,23,0,14,48,2,0
17041,0,0,5,1,1,2
10340,400,0,0,80,0,0
12786,9,0,10,42,16,56
17290,0,0,0,0,0,0
9311,572,0,192,2736,1440,4080
7672,113,22,0,55,0,0
20837,264,84,0,42,0,0
15804,5,0,10,20,2,0
14143,139,14,84,210,140,182
24674,10,0,0,0,21,0
8836,1001,73,0,219,0,0
23127,23,0,8,22,12,4
13811,63,0,42,93,30,6
12035,4,0,3,24,6,9
24223,12,0,0,0,108,114
1337,0,0,0,0,0,0
6774,0,0,0,0,0,0
15939,6,0,0,0,4,2
7476,8,0,8,12,9,13
8214,42,0,120,348,0,0
16371,0,0,0,0,2,0
761,0,0,0,0,0,0
24720,40,0,20,234,4,2
3461,0,0,0,0,0,0
24759,0,0,0,0,0,0
11886,5,0,4,6,3,2
20310,0,0,0,2,2,0
17777,59,0,100,75,215,100
14181,7,0,0,0,0,0
15111,52,0,28,42,57,37
17912,26,0,5,22,8,17
20357,2,0,0,0,0,0
15320,43,0,92,322,12,2
19868,0,0,0,0,1,0
21560,8,0,10,24,6,4
21713,0,0,0,0,0,0
22944,241,0,8,24,12,20
9843,20,0,22,84,4,6
5260,0,0,0,0,0,0
6728,0,0,0,0,0,0
10049,2,0,5,18,1,1
24661,58,0,0,6,18,66
24001,0,0,0,0,0,0
18718,0,0,0,0,0,0
8662,323,0,50,650,325,125
1924,0,0,0,0,0,0
11592,4,0,6,3,3,0
18705,140,0,0,210,0,90
12916,56,6,24,108,3,3
10795,106,0,210,410,160,90
8235,61,0,40,152,136,36
6238,0,0,0,0,0,0
17916,0,0,0,0,0,0
3993,0,0,0,0,0,0
20790,611,12,0,0,1068,1836
20651,73,0,0,0,0,0
15472,7,0,2,1,0,0
15593,0,0,0,0,0,0
118,0,0,0,0,0,0
8277,0,0,7,16,0,0
23826,10,0,0,0,3,6
12289,257,0,1023,132,352,44
10529,24,0,120,320,0,0
8374,275,0,120,15,210,300
7080,11,0,50,95,5,5
7183,0,0,9,9,3,3
11350,0,0,3,0,3,0
14501,0,0,0,0,0,0
9473,0,0,4,15,2,0
8289,102,0,0,66,0,0
2503,0,0,0,0,0,0
11617,1,0,0,1,0,0
12139,231,0,0,0,0,0
3273,0,0,0,0,0,0
16476,0,0,0,0,0,0
13037,3,0,0,0,10,0
4905,0,0,0,0,0,0
11805,0,0,0,0,0,0
5178,0,0,0,0,0,0
24866,2,0,0,2,2,0
5533,0,0,0,0,0,0
17451,0,0,0,0,0,0
22053,6,0,24,72,0,0
1224,0,0,0,0,0,0
21044,0,0,0,2,0,0
11568,53,0,6,12,0,0
5654,0,0,0,0,0,0
19557,7,0,8,32,0,0
5542,0,0,0,0,0,0
18187,0,0,0,1,0,0
8489,58,0,46,118,2,12
22156,10,0,6,0,0,0
21615,1046,0,576,256,704,704
14760,42,0,4,40,12,24
22807,86,0,0,98,76,0
22634,0,0,0,0,0,0
23146,0,0,0,0,0,0
19132,0,0,2,2,0,0
11898,1,0,6,18,2,2
20950,9,0,36,180,42,126
17632,7,0,2,0,0,0
12530,0,0,0,0,0,0
18608,20,0,3,4,1,1
4669,0,0,0,0,0,0
18754,2,0,0,0,2,0
2260,0,0,0,0,0,0
14470,134,0,42,28,0,0
10311,635,0,832,1235,377,585
18183,192,0,96,200,328,240
12694,2,0,0,0,0,0
19802,140,0,0,18,18,18
14225,0,0,4,6,2,2
11176,38,0,12,42,12,48
5328,0,0,0,0,0,0
25048,2,0,6,0,6,12
18898,0,0,2,1,0,0
5461,0,0,0,0,0,0
10062,12,0,8,20,1,0
24024,8,0,0,0,36,4
19399,201,0,32,128,0,0
3293,0,0,0,0,0,0
14296,28,0,22,66,20,12
8930,366,0,0,0,0,0
11896,0,0,2,0,1,0
9653,2,0,0,2,0,0
14908,1,0,0,0,0,0
9023,0,0,1,1,1,2
7410,54,0,30,30,0,0
4363,0,0,0,0,0,0
21943,0,0,0,0,2,2
24715,34,0,2,1,2,1
13714,0,0,0,0,272,17
9930,33,0,20,32,24,108
20511,6,0,4,3,4,4
3679,0,0,0,0,0,0
5981,0,0,0,0,0,0
19478,4,0,12,32,2,0
2388,0,0,0,0,0,0
6746,0,0,0,0,0,0
18123,0,0,2,3,0,0
4109,0,0,0,0,0,0
11686,0,0,0,0,0,0
15018,10,0,0,0,0,4
926,0,0,0,0,0,0
2104,0,0,0,0,0,0
23375,39,0,0,0,0,0
1410,0,0,0,0,0,0
23789,42,0,0,0,0,0
22065,2,0,16,0,8,16
229,0,0,0,0,0,0
767,0,0,0,0,0,0
18260,6,0,2,20,4,6
6589,0,0,0,0,0,0
4183,0,0,0,0,0,0
11159,38,0,0,35,203,217
21186,8,0,0,0,3,4
6374,0,0,0,0,0,0
19099,0,0,0,0,0,0
2648,0,0,0,0,0,0
11624,71,0,20,4,12,4
11735,300,35,0,35,1400,2730
20312,1708,0,4753,10780,0,49
1681,0,0,0,0,0,0
7323,3,0,6,10,0,0
4672,0,0,0,0,0,0
14194,6,0,18,27,3,0
11481,0,0,1,7,1,1
13817,508,0,150,525,25,25
6651,0,0,0,0,0,0
3875,0,0,0,0,0,0
24884,6,0,2,4,2,2
8598,0,0,0,66,0,0
6510,0,0,0,0,0,0
22611,9,0,14,32,20,40
9033,2,0,0,0,4,2
19649,2,0,0,5,2,2
3173,0,0,0,0,0,0
21219,0,0,0,0,0,0
18115,73,0,42,112,0,0
54,0,0,0,0,0,0
1128,0,0,0,0,0,0
18542,13,0,0,0,0,0
8699,259,0,56,164,12,16
24627,3,0,1,0,4,8
18061,0,0,0,6,0,0
14554,2,0,0,0,1,0
11819,268,0,324,780,234,216
16149,3,0,0,0,2,0
6555,0,0,0,0,0,0
16502,0,0,0,0,0,0
17033,215,0,0,0,0,0
4938,0,0,0,0,0,0
6739,0,0,0,0,0,0
13377,0,0,0,0,0,0
23679,3,0,1,0,1,0
17243,0,0,0,2,0,0
13469,5,0,3,0,0,0
22716,18,0,0,10,0,0
22905,0,0,0,0,0,0
6583,0,0,0,0,0,0
5795,0,0,0,0,0,0
8665,0,0,0,0,0,0
19220,25,0,6,12,0,0
10685,44,0,300,1275,250,450
17013,0,0,0,0,0,0
17320,20,0,8,6,2,6
10900,6,0,0,0,6,0
23956,0,0,0,0,1,1
7551,5,0,18,48,0,0
11055,0,0,2,0,0,0
16861,2,0,2,0,0,0
3441,0,0,0,0,0,0
11360,70,0,0,0,0,0
10082,0,0,1,0,0,0
13357,2,0,0,0,4,2
10315,0,0,0,0,2,2
13639,0,0,1,2,0,0
1039,0,0,0,0,0,0
19573,296,10,65,200,45,55
3252,0,0,0,0,0,0
11912,392,0,0,31,0,0
10784,0,0,0,0,0,0
24204,0,0,3,4,3,0
9733,4,0,7,17,1,0
20264,33,0,0,1,0,0
19989,0,0,0,0,0,0
8555,34,0,15,57,12,9
3880,0,0,0,0,0,0
2481,0,0,0,0,0,0
14159,8,0,0,0,0,0
20569,2,0,20,0,0,0
12394,0,0,0,0,0,0
13650,14,0,16,32,24,12
6241,0,0,0,0,0,0
21411,0,0,0,4,2,2
11045,76,0,66,510,120,408
1272,0,0,0,0,0,0
20645,89,4,60,412,44,68
6130,0,0,0,0,0,0
9933,0,0,9,3,0,0
5712,0,0,0,0,0,0
12058,213,0,560,1072,592,496
1891,0,0,0,0,0,0
14620,4,0,0,0,0,0
3952,0,0,0,0,0,0
14388,0,0,2,1,0,0
22826,22,0,56,248,40,0
16247,0,0,2,6,1,1
12104,31,0,33,9,22,2
14594,4,0,1,1,3,1
13352,3,0,14,50,4,4
15279,20,0,5,3,4,8
13806,16,0,14,28,7,0
24879,0,0,0,0,0,0
11861,0,0,4,7,3,0
2040,0,0,0,0,0,0
11166,4,0,42,156,0,0
1890,0,0,0,0,0,0
17265,0,0,0,0,0,0
1368,0,0,0,0,0,0
2548,0,0,0,0,0,0
14645,17,0,12,12,120,252
14649,27,0,0,0,11,0
4194,0,0,0,0,0,0
17954,0,0,0,0,1,0
20168,34,21,9,12,12,6
7523,11,0,0,3,6,0
10382,17,0,7,27,20,36
586,0,0,0,0,0,0
16603,0,0,0,0,0,0
20251,182,110,1023,2024,770,1320
11286,1,0,12,56,0,0
23784,0,0,0,0,0,0
17358,37,0,10,18,6,2
18462,44,0,0,0,0,0
2458,0,0,0,0,0,0
12386,188,0,60,312,12,12
18895,152,0,40,80,100,260
9274,7,0,42,196,28,56
2171,0,0,0,0,0,0
4876,0,0,0,0,0,0
15792,69,0,80,70,190,150
5769,0,0,0,0,0,0
7,0,0,0,0,0,0
7081,107,0,0,28,0,0
13897,3,0,2,4,32,2
23692,0,0,9,24,0,0
7213,41,0,48,87,27,30
24179,7,0,6,24,0,0
12783,109,0,0,24,32,48
10257,24,0,6,75,0,0
21324,3,0,0,0,0,0
2518,0,0,0,0,0,0
23256,0,0,0,0,0,0
8424,0,0,8,4,56,16
3039,0,0,0,0,0,0
1973,0,0,0,0,0,0
7734,94,0,100,80,255,50
13411,7,0,50,110,20,5
10235,0,0,24,36,0,0
17312,3,0,13,51,0,0
18533,40,0,0,0,0,0
6312,0,0,0,0,0,0
8051,1,0,0,0,2,0
12110,0,0,1,1,0,0
20809,0,0,0,0,0,0
21629,153,0,0,0,189,12
8032,0,0,4,11,1,0
12921,23,0,7,47,2,0
20445,90,0,16,88,0,0
16947,138,7,84,175,35,42
5157,0,0,0,0,0,0
13528,3,0,4,0,4,0
21933,0,0,0,0,0,0
17496,8,0,4,8,16,12
13896,20,2,4,54,22,22
2242,0,0,0,0,0,0
8902,13,0,10,33,2,4
24029,2,0,0,4,8,2
23263,69,0,8,0,72,68
22226,0,0,2,14,0,0
7395,0,0,1,2,0,0
16752,0,0,0,0,0,0
22461,0,0,0,0,0,0
21839,142,0,40,36,140,92
2131,0,0,0,0,0,0
11799,0,0,0,0,0,0
17003,35,0,40,50,10,5
19515,0,0,0,1,0,0
19093,0,0,0,0,1,0
12363,0,0,5,3,1,0
6721,0,0,0,0,0,0
23575,1043,0,6292,3630,1452,121
795,0,0,0,0,0,0
18369,6,0,2,2,6,2
2347,0,0,0,0,0,0
2875,0,0,0,0,0,0
1170,0,0,0,0,0,0
16621,133,0,154,429,44,55
24598,0,0,0,0,0,0
2924,0,0,0,0,0,0
20650,1,0,2,2,6,2
6027,0,0,0,0,0,0
23230,61,0,38,28,102,72
8565,9,0,14,46,6,8
1295,0,0,0,0,0,0
4767,0,0,0,0,0,0
22837,0,0,0,0,0,0
3677,0,0,0,0,0,0
21141,0,0,0,0,3,0
18677,13,0,6,18,2,0
9882,17,0,27,15,36,48
10193,12,0,24,140,8,16
8637,0,0,0,0,8,0
17538,58,0,0,76,0,0
1969,0,0,0,0,0,0
14978,137,0,8,8,48,12
3249,0,0,0,0,0,0
19560,16,0,8,10,8,6
9410,54,0,0,0,26,0
19166,101,0,153,594,144,63
7855,2,0,14,14,7,7
10647,0,0,0,0,0,0
8812,4,0,0,0,10,10
16956,187,0,105,287,0,49
22408,0,0,0,0,0,0
24886,0,0,0,0,0,0
18788,73,0,56,184,104,168
13314,24,0,28,78,4,14
16081,4,0,0,4,0,0
11972,3,0,13,24,0,0
12839,25,0,14,35,14,0
23134,2,0,0,0,3,0
4920,0,0,0,0,0,0
10667,0,0,6,12,2,0
19962,1,0,0,0,0,0
4233,0,0,0,0,0,0
16368,286,0,0,104,0,0
15427,559,0,0,0,0,0
9590,0,0,0,0,0,0
9059,35,0,16,36,140,400
16436,50,0,0,0,0,0
12188,0,0,1,4,0,0
13082,98,0,84,120,72,24
472,0,0,0,0,0,0
8619,29,0,63,159,63,150
12068,1,0,0,6,2,6
14222,0,0,0,0,1,0
6929,0,0,0,0,0,0
2663,0,0,0,0,0,0
4523,0,0,0,0,0,0
4642,0,0,0,0,0,0
6628,0,0,0,0,0,0
3092,0,0,0,0,0,0
21575,224,0,0,0,132,0
12281,181,0,252,826,154,112
8898,101,0,63,219,114,147
7022,16,0,48,216,21,6
20608,14,0,0,0,0,0
11961,26,0,3,24,75,6
10017,0,0,6,34,2,2
16222,98,0,0,0,0,0
22785,26,0,25,20,0,0
7930,85,0,0,0,0,0
17631,17,0,9,9,21,30
16532,0,0,2,2,0,0
2676,0,0,0,0,0,0
10372,27,0,18,39,15,18
19118,0,0,1,0,0,0
11917,58,0,140,104,168,28
3460,0,0,0,0,0,0
19662,0,0,3,0,1,0
9093,0,0,2,9,4,0
17165,202,0,0,0,63,9
11616,3,0,0,0,0,0
5906,0,0,0,0,0,0
11662,59,0,6,28,2,2
7152,51,0,0,156,0,0
13711,14,0,35,170,25,60
5540,0,0,0,0,0,0
11713,0,0,1,2,0,0
19815,320,0,0,0,0,0
18517,0,0,0,0,1,0
13910,0,0,1,1,1,0
10044,207,32,224,1504,96,992
1098,0,0,0,0,0,0
1204,0,0,0,0,0,0
14277,19,0,7,0,0,0
14786,0,0,2,0,0,0
24656,13,0,112,217,0,0
2702,0,0,0,0,0,0
20836,264,84,0,42,0,0
9674,748,82,0,123,0,0
4315,0,0,0,0,0,0
21083,0,0,15,55,0,0
21408,0,0,0,0,0,0
19110,500,0,0,152,114,494
21768,90,4,0,0,48,28
16118,130,0,15,80,10,30
9341,0,0,1,3,0,0
24766,26,0,0,0,3,9
1518,0,0,0,0,0,0
12504,0,0,1,3,0,0
3160,0,0,0,0,0,0
2219,0,0,0,0,0,0
16063,0,0,2,1,0,0
5958,0,0,0,0,0,0
1325,0,0,0,0,0,0
14957,31,0,72,123,42,6
16666,0,0,0,0,0,0
18208,0,0,0,0,0,0
20609,1,0,0,0,1,0
8877,10,0,16,52,4,4
7991,8,0,3,5,1,1
3214,0,0,0,0,0,0
24693,2526,0,285,6745,0,0
7142,0,0,1,1,0,0
16831,0,0,2,4,0,0
22566,29,0,4,0,0,0
12520,13,0,3,0,0,0
12560,47,0,20,84,12,6
13511,11,0,21,63,12,9
19042,3,0,5,36,3,0
24412,27,0,0,0,0,0
20443,0,0,0,0,0,0
19655,8,8,2,6,12,6
11778,1,0,2,4,2,14
2211,0,0,0,0,0,0
3966,0,0,0,0,0,0
9824,1,0,4,6,0,0
19767,4,0,18,96,15,3
858,0,0,0,0,0,0
17757,0,0,0,0,0,0
8918,94,0,24,15,36,63
5897,0,0,0,0,0,0
13391,20,0,8,18,24,28
2425,0,0,0,0,0,0
2893,0,0,0,0,0,0
12195,0,0,5,11,0,0
623,0,0,0,0,0,0
19352,0,0,0,0,0,0
12858,0,0,0,0,0,0
9632,15,0,30,210,30,70
8919,217,0,144,832,16,16
5828,0,0,0,0,0,0
8321,834,0,1760,7436,308,0
10410,0,0,6,10,0,0
6196,0,0,0,0,0,0
15426,65,12,90,210,66,81
20388,1,0,19,20,6,3
18038,3,0,4,24,8,12
16857,67,2,30,304,70,114
16774,6,0,0,0,1,0
9894,24,0,4,6,16,17
12519,60,0,112,408,88,472
14876,17,0,12,27,9,9
7970,0,0,5,20,0,0
14811,0,0,0,0,0,0
4303,0,0,0,0,0,0
24804,14,0,14,21,28,0
13053,0,0,2,3,1,0
13519,38,0,26,36,6,10
16486,81,0,20,48,140,164
4805,0,0,0,0,0,0
17934,0,0,1,1,0,0
21788,3,0,8,33,0,0
18467,15,0,4,10,2,2
10081,43,0,75,65,35,20
18749,0,0,0,0,3,3
13326,39,0,36,100,92,60
15846,69,0,9,39,114,48
15726,0,0,1,2,0,0
19160,0,0,0,0,0,0
1824,0,0,0,0,0,0
18616,0,0,0,0,0,0
12077,17,0,15,36,3,0
21014,0,0,1,7,0,0
11627,0,0,0,0,0,0
3854,0,0,0,0,0,0
20957,1,0,0,0,0,0
19083,0,0,3,9,0,0
6553,0,0,0,0,0,0
22871,0,0,0,0,0,0
1242,0,0,0,0,0,0
2090,0,0,0,0,0,0
9754,8,0,4,4,4,12
1847,0,0,0,0,0,0
4466,0,0,0,0,0,0
9609,0,0,2,12,0,0
23317,0,0,0,0,2,3
19595,22,0,2,0,10,20
17315,0,0,0,0,0,0
22536,4,0,0,0,9,3
24220,0,0,0,0,0,0
14044,234,0,0,0,0,0
10460,0,0,4,12,4,4
14870,33,0,8,18,5,1
7157,0,656,0,1353,0,0
2815,0,0,0,0,0,0
14718,0,0,2,0,4,4
1922,0,0,0,0,0,0
5292,0,0,0,0,0,0
4366,0,0,0,0,0,0
6447,0,0,0,0,0,0
3997,0,0,0,0,0,0
15055,2,0,2,8,0,0
9997,35,0,50,60,100,80
17093,0,0,1,1,0,0
6258,0,0,0,0,0,0
16340,0,0,6,0,0,0
17681,51,0,15,20,110,20
11834,169,0,30,160,20,0
1704,0,0,0,0,0,0
6395,0,0,0,0,0,0
24464,21,0,2,4,40,0
13066,5,0,32,8,32,48
17016,436,0,0,0,0,0
15102,0,0,2,1,0,0
10932,112,0,84,301,35,35
13627,69,0,0,0,0,0
20363,7,0,4,7,2,2
23852,1,0,0,3,1,1
4280,0,0,0,0,0,0
9221,123,0,55,143,0,0
14275,60,0,0,30,0,0
23626,3,0,0,0,2,1
10272,2,0,16,12,20,8
9438,0,0,2,4,0,0
5147,0,0,0,0,0,0
9717,3,0,0,0,3,0
5460,0,0,0,0,0,0
17761,0,0,2,4,16,0
21669,44,0,20,10,28,16
8949,121,0,78,684,66,162
23223,6,0,2,2,2,1
22999,11,0,2,0,3,7
19215,0,0,1,4,1,0
9967,1,0,4,0,12,4
19295,0,0,3,4,0,0
5946,0,0,0,0,0,0
23099,38,42,15,45,36,18
18715,0,0,0,0,0,0
2901,0,0,0,0,0,0
6664,0,0,0,0,0,0
24996,0,0,0,0,0,0
2975,0,0,0,0,0,0
20375,7,0,0,0,6,4
22899,127,0,6,6,6,0
4531,0,0,0,0,0,0
1145,0,0,0,0,0,0
6969,0,0,0,0,0,0
5993,0,0,0,0,0,0
18102,6,0,28,56,28,28
13137,15,0,40,124,32,172
19803,26,0,8,10,8,10
5948,0,0,0,0,0,0
14174,6,0,3,3,0,0
5508,0,0,0,0,0,0
17149,78,0,0,0,0,0
23770,8,0,0,0,0,0
8825,0,0,5,5,0,0
10773,357,0,0,0,0,0
10218,0,0,2,4,0,0
15915,121,0,110,445,95,295
5320,0,0,0,0,0,0
23009,1,0,0,4,2,14
13961,27,0,56,60,72,16
2272,0,0,0,0,0,0
24794,160,0,0,0,20,0
23279,31,0,16,16,4,12
7256,0,0,0,84,0,6
8150,91,0,280,1270,0,0
20031,34,0,25,35,20,60
8882,2,0,3,6,3,9
1869,0,0,0,0,0,0
13383,25,0,24,36,44,6
2190,0,0,0,0,0,0
3796,0,0,0,0,0,0
2132,0,0,0,0,0,0
16625,0,0,2,9,0,0
12187,317,588,0,0,0,0
20028,0,0,0,1,0,0
19650,133,40,0,80,0,0
11205,16,0,18,24,36,42
3504,0,0,0,0,0,0
10324,0,0,0,18,9,0
902,0,0,0,0,0,0
14079,0,0,4,12,2,2
4477,0,0,0,0,0,0
22438,2,0,6,35,0,0
2210,0,0,0,0,0,0
19926,64,0,12,12,0,0
13997,5,0,4,22,4,12
14248,15,0,12,72,3,0
9996,4,0,0,0,0,0
1349,0,0,0,0,0,0
24000,1,0,0,0,6,6
13660,116,0,190,150,0,0
21636,3,0,4,7,2,1
19966,23,0,2,10,6,6
22823,66,0,8,8,12,4
1667,0,0,0,0,0,0
15924,0,0,0,0,0,0
7908,196,0,445,710,240,400
6764,0,0,0,0,0,0
14851,71,0,10,16,0,0
23611,0,0,2,2,0,0
11266,34,0,20,10,0,0
7076,189,0,0,135,0,45
13148,5,0,7,35,0,0
23022,1,0,3,0,57,126
5439,0,0,0,0,0,0
4393,0,0,0,0,0,0
5551,0,0,0,0,0,0
24049,7,0,32,48,0,0
24041,119,0,36,60,0,0
9369,97,38,95,1045,0,342
23462,13,0,8,40,32,24
4768,0,0,0,0,0,0
9362,1,0,0,0,0,0
13120,58,0,48,108,54,90
904,0,0,0,0,0,0
22688,434,0,0,12,0,0
13316,2,0,4,12,6,4
15677,447,0,34,68,0,0
1271,0,0,0,0,0,0
22389,0,0,1,0,0,0
18439,72,0,0,0,0,0
1032,0,0,0,0,0,0
19999,18,0,2,2,28,28
2070,0,0,0,0,0,0
6250,0,0,0,0,0,0
7370,0,0,0,0,0,0
15591,97,10,30,80,120,60
13683,213,17,0,0,238,646
13966,0,0,1,2,0,0
19940,32,0,6,30,58,20
17311,12,0,36,18,90,192
17174,0,0,0,0,0,0
9359,13,0,49,238,21,56
8231,536,20,450,2620,140,840
10163,56,0,0,9,243,117
4394,0,0,0,0,0,0
20413,0,0,0,0,0,0
3158,0,0,0,0,0,0
15631,0,0,7,35,0,0
11490,0,0,0,0,0,0
17850,12,0,6,30,9,9
2015,0,0,0,0,0,0
8294,0,0,0,0,0,0
3334,0,0,0,0,0,0
3456,0,0,0,0,0,0
13177,132,0,21,42,126,231
16975,0,0,1,0,3,0
15632,0,0,0,0,0,0
21271,24,0,1,2,3,2
2064,0,0,0,0,0,0
11010,10,0,9,4,4,6
2860,0,0,0,0,0,0
6882,0,0,0,0,0,0
8893,20,5,30,70,10,5
24725,0,0,2,0,0,0
15286,0,0,2,0,0,0
10902,830,0,0,124,0,0
5659,0,0,0,0,0,0
18601,10,0,8,15,7,10
12160,9,0,27,36,42,48
6949,0,0,0,0,0,0
4517,0,0,0,0,0,0
4866,0,0,0,0,0,0
9196,0,0,6,10,2,12
11846,24,0,6,24,2,0
20559,9,0,0,0,7,0
6643,0,0,0,0,0,0
21276,10,0,2,3,0,1
20579,214,0,18,30,36,36
9408,346,0,675,1650,0,600
15056,6,0,1,2,0,0
18590,0,0,18,27,6,3
